id,farmId,parcelIndex,cropType,harvestDate,quantity,unit,qualityGrade
12658,4237,0,"Pepper","2023-09-19",31.73,"kg","Premium"
12659,4237,0,"Pepper","2023-12-10",31.73,"kg","Premium"
12660,4238,0,"Corn","2024-02-14",15.61,"kg","Premium"
12661,4238,0,"Corn","2024-07-18",8.27,"kg","Below Standard"
12662,4238,0,"Corn","2023-04-25",15.61,"kg","Premium"
12663,4239,0,"Mango","2024-04-09",18.51,"kg","Premium"
12664,4239,0,"Mango","2022-02-08",18.51,"kg","Premium"
12665,4239,0,"Mango","2024-09-27",9.62,"kg","Below Standard"
12666,4239,0,"Mango","2023-04-06",18.51,"kg","Premium"
12667,4240,0,"Palay (Rice)","2022-04-09",25.33,"kg","Premium"
12668,4240,0,"Palay (Rice)","2023-06-05",25.33,"kg","Premium"
12669,4240,0,"Palay (Rice)","2023-09-24",25.33,"kg","Premium"
12670,4241,0,"Cucumber","2024-01-20",3.30,"kg","Premium"
12671,4241,0,"Cucumber","2024-07-10",3.30,"kg","Premium"
12672,4242,0,"Palay (Rice)","2024-08-02",18.64,"kg","Premium"
12673,4242,0,"Palay (Rice)","2022-07-17",18.64,"kg","Premium"
12674,4242,0,"Palay (Rice)","2022-09-14",18.64,"kg","Premium"
12675,4242,0,"Palay (Rice)","2022-08-12",18.64,"kg","Premium"
12676,4243,0,"Banana","2023-12-15",13.90,"kg","Premium"
12677,4243,0,"Banana","2023-11-06",13.90,"kg","Premium"
12678,4244,0,"Sweet Potato","2023-09-01",4.65,"kg","Premium"
12679,4244,0,"Sweet Potato","2023-12-20",4.65,"kg","Premium"
12680,4244,0,"Sweet Potato","2022-10-14",4.65,"kg","Premium"
12681,4244,0,"Sweet Potato","2024-05-14",4.65,"kg","Premium"
12682,4245,0,"Pepper","2022-10-22",7.65,"kg","Premium"
12683,4245,0,"Pepper","2024-01-20",7.65,"kg","Premium"
12684,4245,0,"Pepper","2022-02-08",7.65,"kg","Premium"
12685,4246,0,"Mango","2022-07-10",3.85,"kg","Premium"
12686,4246,0,"Mango","2023-01-04",3.85,"kg","Premium"
12687,4246,0,"Mango","2023-10-10",3.85,"kg","Premium"
12688,4246,0,"Mango","2024-03-27",3.85,"kg","Premium"
12689,4247,0,"Okra","2023-07-22",23.00,"kg","Premium"
12690,4247,0,"Okra","2024-03-16",23.00,"kg","Premium"
12691,4247,0,"Okra","2024-11-20",23.00,"kg","Premium"
12692,4248,0,"Eggplant","2023-10-08",35.16,"kg","Premium"
12693,4248,0,"Eggplant","2023-10-19",35.16,"kg","Premium"
12694,4248,0,"Eggplant","2023-04-13",35.16,"kg","Premium"
12695,4248,0,"Eggplant","2024-11-22",35.16,"kg","Premium"
12696,4249,0,"Cucumber","2023-08-02",40.57,"kg","Premium"
12697,4249,0,"Cucumber","2023-07-16",40.57,"kg","Premium"
12698,4249,0,"Cucumber","2024-07-27",40.57,"kg","Premium"
12699,4249,0,"Cucumber","2024-12-27",40.57,"kg","Premium"
12700,4250,0,"Sweet Potato","2023-06-18",16.73,"kg","Premium"
12701,4250,0,"Sweet Potato","2024-11-08",6.69,"kg","Below Standard"
12702,4250,0,"Sweet Potato","2022-02-14",16.73,"kg","Premium"
12703,4250,0,"Sweet Potato","2024-07-16",16.73,"kg","Premium"
12704,4251,0,"Corn","2023-05-10",11.92,"kg","Premium"
12705,4251,0,"Corn","2023-01-03",11.92,"kg","Premium"
12706,4252,0,"Okra","2022-11-26",23.70,"kg","Premium"
12707,4252,0,"Okra","2024-02-05",23.70,"kg","Premium"
12708,4253,0,"Okra","2024-09-07",17.94,"kg","Premium"
12709,4253,0,"Okra","2023-03-10",17.94,"kg","Premium"
12710,4253,0,"Okra","2023-05-22",17.94,"kg","Premium"
12711,4254,0,"Okra","2023-10-11",6.15,"kg","Premium"
12712,4254,0,"Okra","2023-01-24",6.15,"kg","Premium"
12713,4255,0,"Cassava","2024-08-08",23.45,"kg","Premium"
12714,4255,0,"Cassava","2024-06-27",23.45,"kg","Premium"
12715,4255,0,"Cassava","2022-03-19",23.45,"kg","Premium"
12716,4255,0,"Cassava","2024-02-26",23.45,"kg","Premium"
12717,4256,0,"Palay (Rice)","2022-03-23",15.68,"kg","Premium"
12718,4256,0,"Palay (Rice)","2022-04-22",15.68,"kg","Premium"
12719,4256,0,"Palay (Rice)","2024-05-26",15.68,"kg","Premium"
12720,4256,0,"Palay (Rice)","2024-10-14",15.68,"kg","Premium"
12721,4257,0,"Mango","2024-04-17",18.15,"kg","Premium"
12722,4257,0,"Mango","2022-09-08",18.15,"kg","Premium"
12723,4257,0,"Mango","2023-10-28",18.15,"kg","Premium"
12724,4257,0,"Mango","2022-03-06",18.15,"kg","Premium"
12725,4258,0,"Cassava","2024-09-08",10.49,"kg","Premium"
12726,4258,0,"Cassava","2023-08-08",10.49,"kg","Premium"
12727,4259,0,"Palay (Rice)","2023-07-07",10.47,"kg","Premium"
12728,4259,0,"Palay (Rice)","2024-11-21",10.47,"kg","Premium"
12729,4260,0,"Squash","2022-08-23",11.05,"kg","Premium"
12730,4260,0,"Squash","2023-06-18",11.05,"kg","Premium"
12731,4260,0,"Squash","2024-03-18",11.05,"kg","Premium"
12732,4260,0,"Squash","2022-03-19",11.05,"kg","Premium"
12733,4261,0,"Palay (Rice)","2024-12-20",3.59,"kg","Premium"
12734,4261,0,"Palay (Rice)","2022-01-04",3.59,"kg","Premium"
12735,4261,0,"Palay (Rice)","2023-09-13",3.59,"kg","Premium"
12736,4261,0,"Palay (Rice)","2022-11-18",3.59,"kg","Premium"
12737,4262,0,"Palay (Rice)","2022-05-18",16.12,"kg","Premium"
12738,4262,0,"Palay (Rice)","2024-02-05",16.12,"kg","Premium"
12739,4263,0,"Cucumber","2024-10-03",11.95,"kg","Premium"
12740,4263,0,"Cucumber","2024-11-26",11.95,"kg","Premium"
12741,4263,0,"Cucumber","2024-10-11",11.95,"kg","Premium"
12742,4263,0,"Cucumber","2022-05-06",11.95,"kg","Premium"
12743,4264,0,"Eggplant","2023-06-14",46.84,"kg","Premium"
12744,4264,0,"Eggplant","2023-12-14",46.84,"kg","Premium"
12745,4265,0,"Cucumber","2023-09-27",9.65,"kg","Premium"
12746,4265,0,"Cucumber","2024-12-02",9.65,"kg","Premium"
12747,4265,0,"Cucumber","2022-05-27",9.65,"kg","Premium"
12748,4265,0,"Cucumber","2024-03-22",9.65,"kg","Premium"
12749,4266,0,"Eggplant","2024-05-23",51.23,"kg","Premium"
12750,4266,0,"Eggplant","2024-11-10",51.23,"kg","Premium"
12751,4266,0,"Eggplant","2023-05-20",51.23,"kg","Premium"
12752,4266,0,"Eggplant","2022-12-14",51.23,"kg","Premium"
12753,4267,0,"Squash","2024-05-13",7.55,"kg","Premium"
12754,4267,0,"Squash","2024-04-04",7.55,"kg","Premium"
12755,4268,0,"Sweet Potato","2024-01-05",23.10,"kg","Premium"
12756,4268,0,"Sweet Potato","2022-01-14",23.10,"kg","Premium"
12757,4268,0,"Sweet Potato","2024-07-10",23.10,"kg","Premium"
12758,4269,0,"Pepper","2024-10-11",12.28,"kg","Premium"
12759,4269,0,"Pepper","2024-08-13",12.28,"kg","Premium"
12760,4269,0,"Pepper","2024-02-08",12.28,"kg","Premium"
12761,4269,0,"Pepper","2022-12-04",12.28,"kg","Premium"
12762,4270,0,"Squash","2023-06-27",19.40,"kg","Premium"
12763,4270,0,"Squash","2023-09-05",19.40,"kg","Premium"
12764,4270,0,"Squash","2023-06-17",19.40,"kg","Premium"
12765,4270,0,"Squash","2022-04-20",19.40,"kg","Premium"
12766,4271,0,"Banana","2024-03-03",20.03,"kg","Premium"
12767,4271,0,"Banana","2022-12-06",20.03,"kg","Premium"
12768,4271,0,"Banana","2023-09-27",20.03,"kg","Premium"
12769,4271,0,"Banana","2022-06-17",20.03,"kg","Premium"
12770,4272,0,"Cassava","2022-04-10",11.99,"kg","Premium"
12771,4272,0,"Cassava","2023-12-20",11.99,"kg","Premium"
12772,4273,0,"Eggplant","2022-03-16",36.23,"kg","Premium"
12773,4273,0,"Eggplant","2024-11-23",11.59,"kg","Below Standard"
12774,4273,0,"Eggplant","2023-07-10",36.23,"kg","Premium"
12775,4274,0,"Banana","2022-06-01",23.25,"kg","Premium"
12776,4274,0,"Banana","2023-01-24",23.25,"kg","Premium"
12777,4274,0,"Banana","2024-07-19",7.67,"kg","Below Standard"
12778,4274,0,"Banana","2024-12-20",23.25,"kg","Premium"
12779,4275,0,"Pepper","2022-05-27",60.48,"kg","Premium"
12780,4275,0,"Pepper","2022-06-11",60.48,"kg","Premium"
12781,4276,0,"Banana","2022-02-11",11.95,"kg","Premium"
12782,4276,0,"Banana","2022-08-17",11.95,"kg","Premium"
12783,4276,0,"Banana","2024-08-26",11.95,"kg","Premium"
12784,4277,0,"Pepper","2024-07-20",34.55,"kg","Premium"
12785,4277,0,"Pepper","2024-12-07",34.55,"kg","Premium"
12786,4278,0,"Eggplant","2022-08-24",60.66,"kg","Premium"
12787,4278,0,"Eggplant","2024-11-02",60.66,"kg","Premium"
12788,4278,0,"Eggplant","2022-07-26",60.66,"kg","Premium"
12789,4279,0,"Pepper","2023-11-23",30.07,"kg","Premium"
12790,4279,0,"Pepper","2022-01-04",30.07,"kg","Premium"
12791,4280,0,"Tomato","2024-06-23",19.65,"kg","Premium"
12792,4280,0,"Tomato","2024-09-08",19.65,"kg","Premium"
12793,4280,0,"Tomato","2023-02-22",19.65,"kg","Premium"
12794,4281,0,"Sweet Potato","2022-08-16",17.60,"kg","Premium"
12795,4281,0,"Sweet Potato","2024-08-08",17.60,"kg","Premium"
12796,4282,0,"Tomato","2024-02-03",37.42,"kg","Premium"
12797,4282,0,"Tomato","2022-11-11",37.42,"kg","Premium"
12798,4282,0,"Tomato","2024-04-04",37.42,"kg","Premium"
12799,4283,0,"Pepper","2023-11-22",23.06,"kg","Premium"
12800,4283,0,"Pepper","2022-03-16",23.06,"kg","Premium"
12801,4283,0,"Pepper","2024-11-03",23.06,"kg","Premium"
12802,4284,0,"Pepper","2023-10-28",6.75,"kg","Premium"
12803,4284,0,"Pepper","2023-01-03",6.75,"kg","Premium"
12804,4284,0,"Pepper","2024-10-19",6.75,"kg","Premium"
12805,4285,0,"Squash","2024-11-25",7.85,"kg","Premium"
12806,4285,0,"Squash","2024-06-14",7.85,"kg","Premium"
12807,4286,0,"Cassava","2023-05-05",13.68,"kg","Premium"
12808,4286,0,"Cassava","2024-08-27",13.68,"kg","Premium"
12809,4287,0,"Cucumber","2023-06-11",11.50,"kg","Premium"
12810,4287,0,"Cucumber","2023-03-18",11.50,"kg","Premium"
12811,4287,0,"Cucumber","2024-04-13",11.50,"kg","Premium"
12812,4287,0,"Cucumber","2024-04-15",11.50,"kg","Premium"
12813,4288,0,"Palay (Rice)","2022-05-18",3.66,"kg","Premium"
12814,4288,0,"Palay (Rice)","2023-12-13",3.66,"kg","Premium"
12815,4288,0,"Palay (Rice)","2022-10-03",3.66,"kg","Premium"
12816,4289,0,"Papaya","2024-01-08",24.85,"kg","Premium"
12817,4289,0,"Papaya","2024-08-19",24.85,"kg","Premium"
12818,4289,0,"Papaya","2023-12-10",24.85,"kg","Premium"
12819,4290,0,"Eggplant","2024-04-27",37.77,"kg","Premium"
12820,4290,0,"Eggplant","2022-09-28",37.77,"kg","Premium"
12821,4291,0,"Tomato","2024-11-14",34.83,"kg","Premium"
12822,4291,0,"Tomato","2023-06-23",34.83,"kg","Premium"
12823,4292,0,"Sweet Potato","2024-02-21",12.85,"kg","Premium"
12824,4292,0,"Sweet Potato","2024-12-13",12.85,"kg","Premium"
12825,4292,0,"Sweet Potato","2024-08-26",12.85,"kg","Premium"
12826,4293,0,"Eggplant","2023-08-02",25.42,"kg","Premium"
12827,4293,0,"Eggplant","2023-11-20",25.42,"kg","Premium"
12828,4293,0,"Eggplant","2022-11-20",25.42,"kg","Premium"
12829,4294,0,"Banana","2024-06-16",3.75,"kg","Premium"
12830,4294,0,"Banana","2022-12-08",3.75,"kg","Premium"
12831,4294,0,"Banana","2022-03-01",3.75,"kg","Premium"
12832,4294,0,"Banana","2022-11-14",3.75,"kg","Premium"
12833,4295,0,"Okra","2023-12-17",8.60,"kg","Premium"
12834,4295,0,"Okra","2024-02-13",8.60,"kg","Premium"
12835,4296,0,"Sweet Potato","2023-06-23",38.34,"kg","Premium"
12836,4296,0,"Sweet Potato","2022-02-16",38.34,"kg","Premium"
12837,4296,0,"Sweet Potato","2023-05-24",38.34,"kg","Premium"
12838,4296,0,"Sweet Potato","2024-04-28",38.34,"kg","Premium"
12839,4297,0,"Squash","2022-07-23",12.45,"kg","Premium"
12840,4297,0,"Squash","2024-06-24",12.45,"kg","Premium"
12841,4298,0,"Cassava","2024-03-14",6.70,"kg","Premium"
12842,4298,0,"Cassava","2023-08-27",6.70,"kg","Premium"
12843,4298,0,"Cassava","2022-10-22",6.70,"kg","Premium"
12844,4299,0,"Pepper","2023-04-15",11.15,"kg","Premium"
12845,4299,0,"Pepper","2022-02-19",11.15,"kg","Premium"
12846,4299,0,"Pepper","2023-08-24",11.15,"kg","Premium"
12847,4300,0,"Squash","2023-03-10",10.00,"kg","Premium"
12848,4300,0,"Squash","2022-07-07",10.00,"kg","Premium"
12849,4301,0,"Palay (Rice)","2022-05-16",24.14,"kg","Premium"
12850,4301,0,"Palay (Rice)","2024-03-19",24.14,"kg","Premium"
12851,4301,0,"Palay (Rice)","2023-02-22",24.14,"kg","Premium"
12852,4302,0,"Pepper","2023-11-02",49.88,"kg","Premium"
12853,4302,0,"Pepper","2024-07-01",49.88,"kg","Premium"
12854,4303,0,"Palay (Rice)","2024-10-04",5.21,"kg","Premium"
12855,4303,0,"Palay (Rice)","2023-10-27",5.21,"kg","Premium"
12856,4304,0,"Mango","2024-06-04",18.30,"kg","Premium"
12857,4304,0,"Mango","2022-09-18",18.30,"kg","Premium"
12858,4305,0,"Cucumber","2024-06-13",5.90,"kg","Premium"
12859,4305,0,"Cucumber","2024-09-08",5.90,"kg","Premium"
12860,4306,0,"Tomato","2024-02-03",39.38,"kg","Premium"
12861,4306,0,"Tomato","2023-09-16",39.38,"kg","Premium"
12862,4307,0,"Cassava","2022-06-23",36.61,"kg","Premium"
12863,4307,0,"Cassava","2023-06-19",36.61,"kg","Premium"
12864,4307,0,"Cassava","2023-09-25",36.61,"kg","Premium"
12865,4307,0,"Cassava","2022-01-22",36.61,"kg","Premium"
12866,4308,0,"Cassava","2023-08-01",6.10,"kg","Premium"
12867,4308,0,"Cassava","2022-05-01",6.10,"kg","Premium"
12868,4309,0,"Cassava","2023-02-18",13.25,"kg","Premium"
12869,4309,0,"Cassava","2022-05-03",13.25,"kg","Premium"
12870,4309,0,"Cassava","2022-11-12",13.25,"kg","Premium"
12871,4310,0,"Pepper","2024-03-08",35.70,"kg","Premium"
12872,4310,0,"Pepper","2024-10-06",35.70,"kg","Premium"
12873,4310,0,"Pepper","2022-09-09",35.70,"kg","Premium"
12874,4311,0,"Tomato","2022-05-17",35.01,"kg","Premium"
12875,4311,0,"Tomato","2024-01-19",35.01,"kg","Premium"
12876,4312,0,"Mango","2023-06-03",20.10,"kg","Premium"
12877,4312,0,"Mango","2022-03-14",20.10,"kg","Premium"
12878,4312,0,"Mango","2024-03-10",20.10,"kg","Premium"
12879,4313,0,"Palay (Rice)","2023-08-17",5.14,"kg","Premium"
12880,4313,0,"Palay (Rice)","2022-11-21",5.14,"kg","Premium"
12881,4313,0,"Palay (Rice)","2023-11-28",5.14,"kg","Premium"
12882,4313,0,"Palay (Rice)","2023-07-17",5.14,"kg","Premium"
12883,4314,0,"Cassava","2022-11-07",12.60,"kg","Premium"
12884,4314,0,"Cassava","2022-11-11",12.60,"kg","Premium"
12885,4314,0,"Cassava","2022-01-21",12.60,"kg","Premium"
12886,4314,0,"Cassava","2023-05-21",12.60,"kg","Premium"
12887,4315,0,"Squash","2024-11-13",14.50,"kg","Premium"
12888,4315,0,"Squash","2024-08-21",14.50,"kg","Premium"
12889,4316,0,"Mango","2022-05-09",44.25,"kg","Premium"
12890,4316,0,"Mango","2024-08-12",44.25,"kg","Premium"
12891,4316,0,"Mango","2023-04-15",44.25,"kg","Premium"
12892,4316,0,"Mango","2023-01-27",44.25,"kg","Premium"
12893,4317,0,"Okra","2024-02-14",10.50,"kg","Premium"
12894,4317,0,"Okra","2024-02-13",10.50,"kg","Premium"
12895,4317,0,"Okra","2024-09-13",10.50,"kg","Premium"
12896,4317,0,"Okra","2023-05-13",10.50,"kg","Premium"
12897,4318,0,"Palay (Rice)","2023-11-23",23.70,"kg","Premium"
12898,4318,0,"Palay (Rice)","2022-05-11",23.70,"kg","Premium"
12899,4318,0,"Palay (Rice)","2023-08-22",23.70,"kg","Premium"
12900,4319,0,"Banana","2022-04-17",5.30,"kg","Premium"
12901,4319,0,"Banana","2022-08-10",5.30,"kg","Premium"
12902,4320,0,"Palay (Rice)","2024-09-27",24.05,"kg","Premium"
12903,4320,0,"Palay (Rice)","2024-10-04",24.05,"kg","Premium"
12904,4320,0,"Palay (Rice)","2022-02-02",24.05,"kg","Premium"
12905,4321,0,"Tomato","2024-11-02",2.87,"kg","Below Standard"
12906,4321,0,"Tomato","2024-07-14",8.20,"kg","Premium"
12907,4321,0,"Tomato","2023-07-05",8.20,"kg","Premium"
12908,4322,0,"Okra","2024-08-26",18.43,"kg","Below Standard"
12909,4322,0,"Okra","2023-01-21",34.77,"kg","Premium"
12910,4322,0,"Okra","2022-10-06",34.77,"kg","Premium"
12911,4322,0,"Okra","2024-07-26",34.77,"kg","Premium"
12912,4323,0,"Eggplant","2023-03-08",45.61,"kg","Premium"
12913,4323,0,"Eggplant","2023-12-21",45.61,"kg","Premium"
12914,4324,0,"Tomato","2024-12-14",19.84,"kg","Premium"
12915,4324,0,"Tomato","2023-03-10",19.84,"kg","Premium"
12916,4324,0,"Tomato","2023-06-08",19.84,"kg","Premium"
12917,4324,0,"Tomato","2023-08-01",19.84,"kg","Premium"
12918,4325,0,"Cucumber","2023-11-22",11.53,"kg","Premium"
12919,4325,0,"Cucumber","2024-10-02",11.53,"kg","Premium"
12920,4325,0,"Cucumber","2023-04-07",11.53,"kg","Premium"
12921,4325,0,"Cucumber","2024-10-18",11.53,"kg","Premium"
12922,4326,0,"Eggplant","2022-10-24",13.71,"kg","Premium"
12923,4326,0,"Eggplant","2024-10-16",13.71,"kg","Premium"
12924,4326,0,"Eggplant","2023-07-27",13.71,"kg","Premium"
12925,4326,0,"Eggplant","2022-04-14",13.71,"kg","Premium"
12926,4327,0,"Mango","2024-03-02",14.75,"kg","Premium"
12927,4327,0,"Mango","2022-02-02",14.75,"kg","Premium"
12928,4327,0,"Mango","2022-12-13",14.75,"kg","Premium"
12929,4328,0,"Okra","2024-12-17",2.80,"kg","Premium"
12930,4328,0,"Okra","2023-08-23",2.80,"kg","Premium"
12931,4328,0,"Okra","2023-06-12",2.80,"kg","Premium"
12932,4328,0,"Okra","2023-02-27",2.80,"kg","Premium"
12933,4329,0,"Palay (Rice)","2023-03-12",18.37,"kg","Premium"
12934,4329,0,"Palay (Rice)","2022-03-03",18.37,"kg","Premium"
12935,4329,0,"Palay (Rice)","2024-09-02",18.37,"kg","Premium"
12936,4329,0,"Palay (Rice)","2022-04-07",18.37,"kg","Premium"
12937,4330,0,"Papaya","2024-03-08",6.20,"kg","Premium"
12938,4330,0,"Papaya","2022-06-15",6.20,"kg","Premium"
12939,4331,0,"Eggplant","2023-02-06",6.44,"kg","Premium"
12940,4331,0,"Eggplant","2024-06-20",6.44,"kg","Premium"
12941,4332,0,"Palay (Rice)","2023-10-27",15.17,"kg","Premium"
12942,4332,0,"Palay (Rice)","2022-06-20",15.17,"kg","Premium"
12943,4332,0,"Palay (Rice)","2024-02-11",15.17,"kg","Premium"
12944,4332,0,"Palay (Rice)","2023-01-28",15.17,"kg","Premium"
12945,4333,0,"Cucumber","2023-12-07",19.75,"kg","Premium"
12946,4333,0,"Cucumber","2024-10-07",19.75,"kg","Premium"
12947,4334,0,"Corn","2024-04-19",23.17,"kg","Premium"
12948,4334,0,"Corn","2022-05-07",23.17,"kg","Premium"
12949,4335,0,"Cucumber","2022-02-04",7.51,"kg","Premium"
12950,4335,0,"Cucumber","2023-07-27",7.51,"kg","Premium"
12951,4335,0,"Cucumber","2024-06-18",7.51,"kg","Premium"
12952,4336,0,"Palay (Rice)","2024-08-22",9.37,"kg","Premium"
12953,4336,0,"Palay (Rice)","2022-08-07",9.37,"kg","Premium"
12954,4337,0,"Cucumber","2023-03-19",14.75,"kg","Premium"
12955,4337,0,"Cucumber","2022-09-03",14.75,"kg","Premium"
12956,4338,0,"Okra","2024-04-20",12.10,"kg","Premium"
12957,4338,0,"Okra","2022-11-19",12.10,"kg","Premium"
12958,4338,0,"Okra","2022-06-02",12.10,"kg","Premium"
12959,4339,0,"Eggplant","2024-03-20",37.38,"kg","Premium"
12960,4339,0,"Eggplant","2023-03-20",37.38,"kg","Premium"
12961,4339,0,"Eggplant","2023-06-11",37.38,"kg","Premium"
12962,4340,0,"Cucumber","2023-09-06",20.75,"kg","Premium"
12963,4340,0,"Cucumber","2022-12-16",20.75,"kg","Premium"
12964,4340,0,"Cucumber","2023-05-20",20.75,"kg","Premium"
12965,4340,0,"Cucumber","2024-12-04",20.75,"kg","Premium"
12966,4341,0,"Pepper","2023-06-24",13.45,"kg","Premium"
12967,4341,0,"Pepper","2022-02-26",13.45,"kg","Premium"
12968,4341,0,"Pepper","2022-08-22",13.45,"kg","Premium"
12969,4341,0,"Pepper","2024-07-28",13.45,"kg","Premium"
12970,4342,0,"Palay (Rice)","2022-05-22",7.05,"kg","Premium"
12971,4342,0,"Palay (Rice)","2024-06-16",4.79,"kg","Below Standard"
12972,4343,0,"Banana","2024-09-11",12.45,"kg","Premium"
12973,4343,0,"Banana","2024-08-19",8.09,"kg","Below Standard"
12974,4344,0,"Pepper","2022-09-22",23.97,"kg","Premium"
12975,4344,0,"Pepper","2022-07-14",23.97,"kg","Premium"
12976,4345,0,"Squash","2023-11-27",30.46,"kg","Premium"
12977,4345,0,"Squash","2022-10-01",30.46,"kg","Premium"
12978,4345,0,"Squash","2023-07-26",30.46,"kg","Premium"
12979,4346,0,"Squash","2024-08-28",4.07,"kg","Premium"
12980,4346,0,"Squash","2024-06-01",4.07,"kg","Premium"
12981,4347,0,"Squash","2024-12-21",17.97,"kg","Premium"
12982,4347,0,"Squash","2022-05-03",17.97,"kg","Premium"
12983,4347,0,"Squash","2023-09-28",17.97,"kg","Premium"
12984,4348,0,"Palay (Rice)","2023-09-22",4.61,"kg","Premium"
12985,4348,0,"Palay (Rice)","2022-05-20",4.61,"kg","Premium"
12986,4348,0,"Palay (Rice)","2023-09-09",4.61,"kg","Premium"
12987,4349,0,"Mango","2022-06-23",5.31,"kg","Premium"
12988,4349,0,"Mango","2024-04-24",5.31,"kg","Premium"
12989,4350,0,"Palay (Rice)","2023-12-10",18.45,"kg","Premium"
12990,4350,0,"Palay (Rice)","2022-03-01",18.45,"kg","Premium"
12991,4351,0,"Banana","2024-11-15",9.70,"kg","Premium"
12992,4351,0,"Banana","2024-04-21",9.70,"kg","Premium"
12993,4351,0,"Banana","2024-04-19",9.70,"kg","Premium"
12994,4351,0,"Banana","2024-05-07",9.70,"kg","Premium"
12995,4352,0,"Tomato","2023-04-22",40.64,"kg","Premium"
12996,4352,0,"Tomato","2024-04-27",40.64,"kg","Premium"
12997,4352,0,"Tomato","2023-11-19",40.64,"kg","Premium"
12998,4353,0,"Squash","2022-10-16",11.45,"kg","Premium"
12999,4353,0,"Squash","2024-03-16",11.45,"kg","Premium"
13000,4353,0,"Squash","2022-03-25",11.45,"kg","Premium"
13001,4353,0,"Squash","2024-03-03",11.45,"kg","Premium"
13002,4354,0,"Squash","2024-01-13",24.08,"kg","Premium"
13003,4354,0,"Squash","2023-05-11",24.08,"kg","Premium"
13004,4355,0,"Banana","2022-12-09",3.75,"kg","Premium"
13005,4355,0,"Banana","2024-12-06",3.75,"kg","Premium"
13006,4355,0,"Banana","2024-04-11",3.75,"kg","Premium"
13007,4356,0,"Tomato","2022-10-04",36.02,"kg","Premium"
13008,4356,0,"Tomato","2023-02-08",36.02,"kg","Premium"
13009,4356,0,"Tomato","2023-08-28",36.02,"kg","Premium"
13010,4356,0,"Tomato","2022-12-27",36.02,"kg","Premium"
13011,4357,0,"Eggplant","2022-08-04",50.57,"kg","Premium"
13012,4357,0,"Eggplant","2023-09-09",50.57,"kg","Premium"
13013,4358,0,"Cucumber","2022-06-24",24.65,"kg","Premium"
13014,4358,0,"Cucumber","2023-09-27",24.65,"kg","Premium"
13015,4358,0,"Cucumber","2023-07-24",24.65,"kg","Premium"
13016,4359,0,"Corn","2024-03-18",12.81,"kg","Premium"
13017,4359,0,"Corn","2022-10-01",12.81,"kg","Premium"
13018,4359,0,"Corn","2023-02-16",12.81,"kg","Premium"
13019,4359,0,"Corn","2024-10-11",12.81,"kg","Premium"
13020,4360,0,"Tomato","2022-02-20",30.58,"kg","Premium"
13021,4360,0,"Tomato","2022-12-11",30.58,"kg","Premium"
13022,4360,0,"Tomato","2023-05-20",30.58,"kg","Premium"
13023,4360,0,"Tomato","2022-07-16",30.58,"kg","Premium"
13024,4361,0,"Cucumber","2022-11-03",12.20,"kg","Premium"
13025,4361,0,"Cucumber","2024-09-20",12.20,"kg","Premium"
13026,4361,0,"Cucumber","2022-01-20",12.20,"kg","Premium"
13027,4361,0,"Cucumber","2022-07-18",12.20,"kg","Premium"
13028,4362,0,"Pepper","2023-08-28",12.03,"kg","Premium"
13029,4362,0,"Pepper","2023-06-22",12.03,"kg","Premium"
13030,4363,0,"Okra","2023-06-05",22.75,"kg","Premium"
13031,4363,0,"Okra","2024-08-05",22.75,"kg","Premium"
13032,4364,0,"Cucumber","2023-03-17",5.35,"kg","Premium"
13033,4364,0,"Cucumber","2023-06-15",5.35,"kg","Premium"
13034,4365,0,"Papaya","2024-03-25",16.63,"kg","Premium"
13035,4365,0,"Papaya","2022-02-14",16.63,"kg","Premium"
13036,4366,0,"Palay (Rice)","2024-05-13",7.21,"kg","Premium"
13037,4366,0,"Palay (Rice)","2023-05-16",7.21,"kg","Premium"
13038,4367,0,"Okra","2022-08-22",5.45,"kg","Premium"
13039,4367,0,"Okra","2023-12-22",5.45,"kg","Premium"
13040,4367,0,"Okra","2023-08-01",5.45,"kg","Premium"
13041,4368,0,"Tomato","2023-08-13",16.25,"kg","Premium"
13042,4368,0,"Tomato","2024-01-18",16.25,"kg","Premium"
13043,4368,0,"Tomato","2024-06-09",10.40,"kg","Below Standard"
13044,4368,0,"Tomato","2023-09-25",16.25,"kg","Premium"
13045,4369,0,"Okra","2023-12-21",4.30,"kg","Premium"
13046,4369,0,"Okra","2024-12-12",4.30,"kg","Premium"
13047,4369,0,"Okra","2023-12-08",4.30,"kg","Premium"
13048,4369,0,"Okra","2023-05-08",4.30,"kg","Premium"
13049,4370,0,"Squash","2023-11-27",17.93,"kg","Premium"
13050,4370,0,"Squash","2024-11-14",17.93,"kg","Premium"
13051,4370,0,"Squash","2022-05-12",17.93,"kg","Premium"
13052,4370,0,"Squash","2023-02-13",17.93,"kg","Premium"
13053,4371,0,"Cassava","2024-06-11",17.85,"kg","Premium"
13054,4371,0,"Cassava","2023-04-19",17.85,"kg","Premium"
13055,4371,0,"Cassava","2024-11-25",17.85,"kg","Premium"
13056,4372,0,"Tomato","2023-04-05",45.71,"kg","Premium"
13057,4372,0,"Tomato","2022-01-27",45.71,"kg","Premium"
13058,4373,0,"Mango","2024-08-04",3.75,"kg","Premium"
13059,4373,0,"Mango","2023-07-15",3.75,"kg","Premium"
13060,4373,0,"Mango","2024-07-28",3.75,"kg","Premium"
